gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000249709	ZNF564	0.5364982133741706	0.5386156376855444	0.4696210021795087	0.4696210021795087	0.6999152949125393	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3200100644488239	0.3200100644488239	sufficient_evidence	0.10729964267483412	0.10772312753710889	0.1049872942368809	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000132693	CRP	0.2057172026544155	0.31286482687771755	0.6415121519288461	0.6415121519288461	0.8009025018034261	0.0	false	false	false	false	false	false	false	0.0	0.6409026945327566	6	1.00	0.31998718535685405	0.31998718535685405	sufficient_evidence	0.041143440530883105	0.06257296537554351	0.12013537527051392	0.0	0.0	0.0961354041799135	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000267909	CCDC177	0.4476773864216437	0.8220180275389004	0.9536202779707832	0.9536202779707832	0.12		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2719390827921089	0.3199283326965987	sufficient_evidence	0.08953547728432874	0.1644036055077801	0.018		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000100417	PMM1	0.4931087289433384	0.5331292379107742	0.1019727610976538	0.1019727610976538	0.7643318602457814	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.31989737240768973	0.31989737240768973	sufficient_evidence	0.09862174578866768	0.10662584758215483	0.1146497790368672	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000171431	KRT20	0.3772332822868811	0.30271338569772843	0.42370774411789075	0.42370774411789075	0.7683708261338531	0.0	false	false	false	false	false	false	false	0.0	0.45765361963829676	6	1.00	0.3198930004627444	0.3198930004627444	sufficient_evidence	0.07544665645737622	0.06054267713954569	0.11525562392007796	0.0	0.0	0.06864804294574452	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000219626	FAM228B	0.31801939765186316	0.5798121213279055	0.37596267174709785	0.37596267174709785	0.06	0.0	false	false	false	false	false	false	false	0.0	0.8754625527701048	6	1.00	0.31988568671146944	0.31988568671146944	sufficient_evidence	0.06360387953037264	0.11596242426558111	0.009	0.0	0.0	0.1313193829155157	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000155926	SLA	0.5911179173047473	0.46143066152583273	0.8789886064915	0.8789886064915	0.7291285242601444	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3198789944051377	0.3198789944051377	sufficient_evidence	0.11822358346094947	0.09228613230516655	0.10936927863902166	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164299	SPZ1	0.09239407861153652	0.32706865518128053	1.0	1.0	0.4205415010820558		false	false	false	false	false	false	false	0.10116588400953613	0.7314066816073383	5	0.85	0.27185965676340296	0.3198348903098858	sufficient_evidence	0.018478815722307303	0.06541373103625611	0.06308122516230837		0.01517488260143042	0.10971100224110075	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000112337	SLC17A2	0.5717202654415519	0.3195628696322962	1.0	1.0	0.5600957952732246		false	false	false	false	false	false	false	0.06382856626797527	0.0	5	0.85	0.27184528124594964	0.31981797793641137	sufficient_evidence	0.11434405308831037	0.06391257392645924	0.08401436929098369		0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000160953	PWWP3A	0.5712098009188361	0.6309178651732734	0.24706817730073538	0.24706817730073538	0.5291285242601445	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3197948118574436	0.3197948118574436	sufficient_evidence	0.11424196018376723	0.1261835730346547	0.07936927863902167	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000146205	ANO7	0.4318529862174579	0.363892334170057	0.3930728509182719	0.3930728509182719	0.7509481730533296		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2717912900355024	0.31975445886529696	sufficient_evidence	0.08637059724349158	0.0727784668340114	0.11264222595799944		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000213462	ERV3-1		0.3677658233925958	0.30112762792874087	0.30112762792874087	0.3953838363463221	0.0	false	false	false	false	false	false	false		0.49976546620107365	4	0.65	0.20782556006062852	0.3197316308625054	sufficient_evidence		0.07355316467851916	0.05930757545194831	0.0		0.07496481993016105	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,localization,literature	gnomad,animal_model
ENSG00000021852	C8B	0.4175599795814191	0.34479500443022826	0.9694935295464957	0.9694935295464957	0.7952991312588615		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27176586649115875	0.31972454881312795	sufficient_evidence	0.08351199591628383	0.06895900088604566	0.11929486968882923		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000134028	ADAMDEC1	0.38999489535477283	0.1717411314601523	0.5033009858991448	0.5033009858991448	0.5351186308981764		false	false	false	false	false	false	false	0.0	0.5274665137853756	5	0.85	0.2717349770655178	0.3196882083123739	sufficient_evidence	0.07799897907095457	0.03434822629203046	0.08026779463472646		0.0	0.07911997706780634	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000173269	MMRN2	0.518631955079122	0.43766713217338254	0.8739784698107489	0.8739784698107489	0.792355727029477	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.3196874614451187	0.3196874614451187	sufficient_evidence	0.1037263910158244	0.08753342643467651	0.11885335905442154	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000114115	RBP1	0.3705972434915773	0.5104054357325917	0.8893874208342434	0.8893874208342434	0.7794695891037082	0.0	false	false	false	false	false	false	false	0.1770402970166882	0.0	6	1.00	0.31967701876289323	0.31967701876289323	sufficient_evidence	0.07411944869831547	0.10208108714651834	0.11692043836555623	0.0	0.026556044552503228	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000256591	ENSG00000256591	0.1419091373149566	0.4974262659984636	0.4094813267710072	0.4094813267710072			false	false	false	false	false	false	false			2	0.40	0.12786708066268404	0.3196677016567101	moderate_evidence	0.028381827462991324	0.09948525319969273					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression	annotation,localization,animal_model,literature
ENSG00000160883	HK3	0.39509954058192953	0.3499288760128265	0.7154185350098774	0.7154185350098774	0.8180781501386063		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27171740583974213	0.3196675362820496	sufficient_evidence	0.07901990811638591	0.06998577520256531	0.12271172252079093		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000186283	TOR3A	0.3088310362429811	0.6627544317992139	0.7611420536548924	0.7611420536548924	0.5157448370676927		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2716788191685929	0.31962214019834456	sufficient_evidence	0.06176620724859622	0.13255088635984277	0.0773617255601539		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000171561	OR2AT4	0.44461459928534963	0.40316790948830034	1.0	1.0	0.6807220014427411		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2716648019711412	0.31960564937781316	sufficient_evidence	0.08892291985706993	0.08063358189766007	0.10210830021641117		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000142182	DNMT3L	0.4180704441041347	0.423582779534901	1.0	1.0	0.8158229036156417	0.0	false	false	false	false	false	false	false	0.19266694365618903	0.0	6	1.00	0.3196041218185817	0.3196041218185817	sufficient_evidence	0.08361408882082694	0.0847165559069802	0.12237343554234625	0.0	0.028900041548428353	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000156127	BATF	0.64267483409903	0.3218005016553838	0.8563520472304673	0.8563520472304673	0.844709118981817	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3196014349981553	0.3196014349981553	sufficient_evidence	0.128534966819806	0.06436010033107677	0.12670636784727254	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000099338	CATSPERG	0.5758039816232772	0.5202722537313474	0.9366314984782083	0.9366314984782083	0.6691285242601444	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.31958452570994655	0.31958452570994655	sufficient_evidence	0.11516079632465544	0.1040544507462695	0.10036927863902165	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000043514	TRIT1	0.5211842776927003	0.48954957113998965	0.07473775500408797	0.07473775500408797	0.7828748141529693	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3195779918894834	0.3195779918894834	sufficient_evidence	0.10423685553854006	0.09790991422799794	0.11743122212294539	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000185909	KLHDC8B	0.5028075548749362	0.6339418075419903	0.5771455718851417	0.5771455718851417	0.5509481730533295	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.31956638338158105	0.31956638338158105	sufficient_evidence	0.10056151097498725	0.12678836150839806	0.08264222595799943	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000183379	SYNDIG1L	0.41909137314956607	0.6992126071445556	0.7488428523764749	0.7488428523764749	0.31973479455185416		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2716210152416024	0.3195541355783558	sufficient_evidence	0.08381827462991322	0.13984252142891113	0.047960219182778124		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000140406	TLNRD1	0.17049515058703424	0.7548347549450153	0.6281945710259323	0.6281945710259323	0.3605415010820558	0.0	false	false	false	false	false	false	false	0.0	0.5359357898577162	6	1.00	0.3195375747473757	0.3195375747473757	sufficient_evidence	0.03409903011740685	0.15096695098900306	0.054081225162308365	0.0	0.0	0.08039036847865742	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000277149	TYW1B	0.5068912710566615	0.7010626488530399	0.5211147822355717	0.5211147822355717	0.45574483706769264	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.3195267944822905	0.3195267944822905	sufficient_evidence	0.10137825421133231	0.140212529770608	0.0683617255601539	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000185267	CDNF	0.4293006636038795	0.44368713032729146	0.9096981606014706	0.9096981606014706	0.4205415010820558		false	false	false	false	false	false	false	0.22601314544283713	0.0	5	0.85	0.27158075576496815	0.31950677148819784	sufficient_evidence	0.0858601327207759	0.0887374260654583	0.06308122516230837		0.03390197181642557	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000118113	MMP8	0.38642164369576304	0.26035820234295964	0.5384590081876364	0.5384590081876364	0.8202762956339098	0.0	false	false	false	false	false	false	false	0.0	0.4473862511075207	6	1.00	0.3195053512189591	0.3195053512189591	sufficient_evidence	0.07728432873915261	0.05207164046859193	0.12304144434508646	0.0	0.0	0.0671079376661281	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000160799	CCDC12	0.28688106176620726	0.48305814970463484	0.12877743039936945	0.12877743039936945	0.5355643367070074	0.0	false	false	false	false	false	false	false	0.0	0.5675196747797988	6	1.00	0.31945044401718936	0.31945044401718936	sufficient_evidence	0.05737621235324145	0.09661162994092698	0.08033465050605111	0.0	0.0	0.08512795121696982	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000172183	ISG20	0.4180704441041347	0.32112662248550783	0.705798617570174	0.705798617570174	0.8245123606064666		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27151626740889845	0.31943090283399816	sufficient_evidence	0.08361408882082694	0.06422532449710157	0.12367685409096998		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
